filename,title
biab-internet-corpus_184.jams,Our spanish love song (Charlie Haden)
biab-internet-corpus_1839.jams,Tom Cat Blues - Jelly Roll Morton
biab-internet-corpus_1838.jams,Foggy Mountain Top
biab-internet-corpus_1837.jams,Three J's Blues - Jimmy Hamilton
biab-internet-corpus_1836.jams,Magic Moments - Hal David & Burt Bacharach
biab-internet-corpus_1835.jams,classical in style of mozart
biab-internet-corpus_1834.jams,I Wish I Knew
biab-internet-corpus_1833.jams,Hey Jude
biab-internet-corpus_1832.jams,"Red Top, by L. Hampton- piano"
biab-internet-corpus_1831.jams,While My Guitar Gently Weeps
biab-internet-corpus_1830.jams,We'll Never Know - Irving Berlin
biab-internet-corpus_183.jams,"Straight, No Chaser - Thelonious Monk"
biab-internet-corpus_1829.jams,The Man I Love
biab-internet-corpus_1828.jams,"Clear Day,  On A  2"
biab-internet-corpus_1827.jams,Gloryland
biab-internet-corpus_1826.jams,Au Privave
biab-internet-corpus_1825.jams,Checkin' Up On My baby
biab-internet-corpus_1824.jams,Dindi
biab-internet-corpus_1820.jams,I Got The Sun In The Morning - Irving Berlin
biab-internet-corpus_1819.jams,Hot Time In The Old Town Tonight (There'll Be A)
biab-internet-corpus_1818.jams,  anthropology  / parker solo ARRANGED BY GEORGE KUHNS
biab-internet-corpus_1816.jams,You've Changed
biab-internet-corpus_1815.jams,The Happy Wanderer [Val-de-ri Val-de-ra] - Moller & Ridge
biab-internet-corpus_1814.jams,DO NOTHIN' TILL YOU HEAR FROM ME
biab-internet-corpus_1813.jams,Pure Imagination
biab-internet-corpus_1812.jams,Night Flight - Rusty Bryant
biab-internet-corpus_1811.jams,NOBODY KNOWS WHEN YOUR DOWN AND OUT
biab-internet-corpus_1810.jams,Autumn Rhapsody - by Ron Stebbins
biab-internet-corpus_181.jams,Catch A Falling Star - Vance & Pockriss
biab-internet-corpus_1809.jams,Are You Sincere
biab-internet-corpus_1808.jams,Belleville
biab-internet-corpus_1807.jams,Casey Jones -Grateful Dead
biab-internet-corpus_1806.jams,Along The Road to Gundagai
biab-internet-corpus_1805.jams,JUST FRIENDS
biab-internet-corpus_1804.jams,LONG AND WINDING ROAD (THE)
biab-internet-corpus_1803.jams,End of the World
biab-internet-corpus_1802.jams,Stride (Solo LH Piano only )
biab-internet-corpus_1801.jams,Boys of Ballysodare
biab-internet-corpus_180.jams,Swinging Shepherd Blues           Moe Koffmann
biab-internet-corpus_18.jams,Rocker - Gerry Mulligan
biab-internet-corpus_1799.jams,Can't Believe That You're In Love With Me
biab-internet-corpus_1798.jams,Milestones [old] - Miles Davis
biab-internet-corpus_1797.jams,To Whom It May Concern
biab-internet-corpus_1796.jams,Ol' Man Ri
biab-internet-corpus_1795.jams,Birth Of The Blues - Ray Henderson
biab-internet-corpus_1794.jams,Moonlight On The Ganges
biab-internet-corpus_1793.jams,"Bill Bailey, Won't You Please Come Home"
biab-internet-corpus_1792.jams,COMES LOVE { Billy Holiday }
biab-internet-corpus_1791.jams,BESSIE'S BLUES
biab-internet-corpus_1790.jams,Route 66 - Bobby Troop (+ Nelson Riddle)
biab-internet-corpus_179.jams,BATTLE HYMN OF THE REPUBLIC  (March_12 Demo)
biab-internet-corpus_1789.jams,Bluesette [4-4] - Jean 'Toots' Thielemans
biab-internet-corpus_1788.jams,Birdland - Weather Report
biab-internet-corpus_1787.jams,My Romance [3/4]
biab-internet-corpus_1786.jams,Summer Samba
biab-internet-corpus_1785.jams,Ah-Leu-Cha
biab-internet-corpus_1784.jams,On A Slow Boat To China
biab-internet-corpus_1783.jams,"Mazurka in C-Chopin Op67,no3"
biab-internet-corpus_1782.jams,Time And The River
biab-internet-corpus_1781.jams,The Flintstones / Guy Lebuis
biab-internet-corpus_1780.jams,Dig
biab-internet-corpus_178.jams,"Ciao, Ciao Bambina"
biab-internet-corpus_1779.jams,Heartaches By The Number
biab-internet-corpus_1777.jams,awhitrs2/ Guy Lebuis
biab-internet-corpus_1775.jams,Will You Still Be Mine - Matt Dennis/Tom Adair
biab-internet-corpus_1774.jams,Japanese Sandman
biab-internet-corpus_1773.jams,City Lights
biab-internet-corpus_1772.jams,The Preacher - Horace Silver
biab-internet-corpus_1771.jams,Steel Rail Blues
biab-internet-corpus_1770.jams,Alouette
biab-internet-corpus_177.jams,BACK IN YOUR OWN BACK YARD
biab-internet-corpus_1769.jams,Stella By Starlight
biab-internet-corpus_1768.jams,Isotope
biab-internet-corpus_1767.jams,Baa Baa Little Lamb
biab-internet-corpus_1766.jams,Bernie's T
biab-internet-corpus_1765.jams,Take me as I am
biab-internet-corpus_1764.jams,Gatorwhale by W. Jackson
biab-internet-corpus_1763.jams,Bubbles in my Beer
biab-internet-corpus_1762.jams,"Oxygene 6;  BIAB by Chuck Ho, ay841@freenet.carleton.ca"
biab-internet-corpus_1761.jams,Home Ruler
biab-internet-corpus_1760.jams,Hi There Mama - Johnny Pumphandle
biab-internet-corpus_1759.jams,Stevedore Stomp (Ellington/Mills Barber)
biab-internet-corpus_1758.jams,"In The Cool, Cool, Cool Of The Evening - Carmichael&Mercer"
biab-internet-corpus_1757.jams,Cunla
biab-internet-corpus_1756.jams,Appalachian Stomp - Mountn_D.Sty demo - -
biab-internet-corpus_1755.jams,All About a Cafe in Paris
biab-internet-corpus_1754.jams,LAND OF DREAMS [ - pno]
biab-internet-corpus_1752.jams,Lullaby In Rhythm - Benny Goodman
biab-internet-corpus_1751.jams,I Love a Piano
biab-internet-corpus_1750.jams,Kiss Me Twice  - Blondy1.sty demo - -
biab-internet-corpus_175.jams,Sun Won't Shine - Anonymous
biab-internet-corpus_1749.jams,Cock o' the North
biab-internet-corpus_1748.jams,Little Pony - Neal Hefti (Basie)
biab-internet-corpus_1747.jams,Cadillac Style
biab-internet-corpus_1746.jams,Your song
biab-internet-corpus_1745.jams,"Symphony#3 in F, Op.90 1st mvt Allegro - Brahms"
biab-internet-corpus_1744.jams,Buona Sera
biab-internet-corpus_1743.jams,Ray's Blues - Dave Grusin
biab-internet-corpus_1741.jams,We Said It Was Forever
biab-internet-corpus_1740.jams,Black Doug
biab-internet-corpus_174.jams,You Make Me Feel So Young - Edward Heyman & Victor Young
biab-internet-corpus_1739.jams,The Longford Tinker
biab-internet-corpus_1738.jams,Wine Light - Grover Washington
biab-internet-corpus_1737.jams,DARN THAT DREAM
biab-internet-corpus_1736.jams,BIRD BLUES
biab-internet-corpus_1734.jams,THINK OF ONE
biab-internet-corpus_1733.jams,As Long As I Live
biab-internet-corpus_1732.jams,Columbus Drive - Greg Fishman
biab-internet-corpus_1731.jams,Jersey Bou
biab-internet-corpus_1730.jams,You Do Something To Me
biab-internet-corpus_173.jams,Untitled S
biab-internet-corpus_1728.jams,Bernie's T
biab-internet-corpus_1727.jams,Chapel Of Love
biab-internet-corpus_1725.jams,Don't Expl
biab-internet-corpus_1724.jams,By The Time I Get To Phoenix
biab-internet-corpus_1723.jams,Here I Am Lord
biab-internet-corpus_1722.jams,Third Octagon - TransX.sty demo - -
biab-internet-corpus_172.jams,That's What Friends Are For      clarkr@sd28.bc.ca
biab-internet-corpus_1719.jams,The Very Thought Of You
biab-internet-corpus_1718.jams,Ja Da
biab-internet-corpus_1716.jams,Dindi   La
biab-internet-corpus_1715.jams,Dimming Of The Day
biab-internet-corpus_1714.jams,"Louie, Louie - Richard Berry"
biab-internet-corpus_1713.jams,Don't Blame Me
biab-internet-corpus_1711.jams,Breeze
biab-internet-corpus_1710.jams,I Don't Want To Cry Anymore - Victor Schertzinger
biab-internet-corpus_171.jams,All God's Chillun Got Rhythm
biab-internet-corpus_1709.jams,On the Strip - Trini!.sty style demo - -
biab-internet-corpus_1708.jams,Night Shift  (oldmotw&.sty demo)
biab-internet-corpus_1707.jams,A Final Drink (-pno)
biab-internet-corpus_1706.jams,People - Jule Styne & Bob Merrill
biab-internet-corpus_1704.jams,star of the county down
biab-internet-corpus_1703.jams,Lollipops And Roses - Tony Velona
biab-internet-corpus_1701.jams,Dinah
biab-internet-corpus_1700.jams,Little Mag
biab-internet-corpus_170.jams,White Cock
biab-internet-corpus_17.jams,Doodlin' - Horace Silver
biab-internet-corpus_1699.jams,Roll Me Over - Desmond O'Connor
biab-internet-corpus_1698.jams,Blue Midnite - Bert Kaempfert
biab-internet-corpus_1697.jams,Donna's Wa
biab-internet-corpus_1696.jams,The Flying Trapeze
biab-internet-corpus_1695.jams,Lafferty's reel
biab-internet-corpus_1694.jams,* In A Silent Way
biab-internet-corpus_1693.jams,Dreamym
biab-internet-corpus_1691.jams,"Nocturne in F#-Chopin Op15,no2"
biab-internet-corpus_1690.jams,Always (4/4) - Irving Berlin
biab-internet-corpus_169.jams,Beyond The Blue Horizon - Robin & Whiting
biab-internet-corpus_1689.jams,Because Of You - Art Hammerstein/Wilkinson
biab-internet-corpus_1688.jams,Stevie?
biab-internet-corpus_1687.jams,Love You Madly - Duke Ellington
biab-internet-corpus_1686.jams,PANAMA
biab-internet-corpus_1685.jams,What'll I Do - Irving Berlin
biab-internet-corpus_1684.jams,Easy to love
biab-internet-corpus_1683.jams,Tin Roof Blues
biab-internet-corpus_1682.jams,If Tomorrow Never Comew
biab-internet-corpus_1680.jams,Muskrat Ramble
biab-internet-corpus_168.jams,Black Nile
biab-internet-corpus_1679.jams,Deer Hunter (He Was So Beautiful)
biab-internet-corpus_1678.jams,Watch What Happens
biab-internet-corpus_1677.jams,Dr. John's Blues
biab-internet-corpus_1676.jams,Don't Know Why
biab-internet-corpus_1675.jams,Rake The Leaves [ - pno ]
biab-internet-corpus_1672.jams,When Spring Comes - !ByrdTri.sty demo - -
biab-internet-corpus_1670.jams,Little Things Mean A Lot
biab-internet-corpus_167.jams,Bobby McGee
biab-internet-corpus_1668.jams,Cheek to Cheek
biab-internet-corpus_1667.jams,Summer Sou
biab-internet-corpus_1665.jams,IT'S MY BIRTHDAY [- pno]
biab-internet-corpus_1661.jams,Christoffer Columbus
biab-internet-corpus_1660.jams,The Blue Angel
biab-internet-corpus_166.jams,I Just Called To Say That I Love You
biab-internet-corpus_1659.jams,Birth Of The Blues - Ray Henderson
biab-internet-corpus_1658.jams,Kelly Blue - Wynton Kelly
biab-internet-corpus_1657.jams,Thou Swell   nice arr. chrds
biab-internet-corpus_1656.jams,All The Way - Jimmy Van Heusen
biab-internet-corpus_1655.jams,I'M IN THE MOOD FOR LOVE
biab-internet-corpus_1654.jams,"Good Night, My Love - Gordon & Revel"
biab-internet-corpus_1652.jams,A Certain Smile
biab-internet-corpus_1651.jams,Apache
biab-internet-corpus_1650.jams,SMOKE GETS IN YOUR EYES
biab-internet-corpus_165.jams,Goodbye Yellow Brick Road
biab-internet-corpus_1649.jams,O'Casey's Daughter - Celtic1.sty demo - -
biab-internet-corpus_1648.jams,On The Street Where You Live - Lerner & Loewe
biab-internet-corpus_1647.jams,Georgia Ca
biab-internet-corpus_1646.jams,GOT TO GET YOU INTO MY LIFE
biab-internet-corpus_1645.jams,The World Is Waiting For The Sunrise
biab-internet-corpus_1644.jams,Stars And Stripes Forever
biab-internet-corpus_1643.jams,Ev'rything I Love - Cole Porter
biab-internet-corpus_1642.jams,Skylark
biab-internet-corpus_1641.jams,My Old Kentucky Home
biab-internet-corpus_1640.jams,I'm Through With Love - Matt Malneck & Fud Livingston
biab-internet-corpus_164.jams,Blues in the Night - Mercer/Arlen
biab-internet-corpus_1639.jams,Bird Feath
biab-internet-corpus_1638.jams,'S Wonderful
biab-internet-corpus_1636.jams,Kool Thing
biab-internet-corpus_1634.jams,only you waltz
biab-internet-corpus_1633.jams,I'll Take Romance
biab-internet-corpus_1632.jams,Don't
biab-internet-corpus_1630.jams,"Alabama,  Die"
biab-internet-corpus_163.jams,Boogie Down
biab-internet-corpus_1629.jams,Everything Happens To Me
biab-internet-corpus_1628.jams,You Don't Know Me
biab-internet-corpus_1627.jams,We're In This Love Together
biab-internet-corpus_1626.jams,WHO-WHAT-WHY
biab-internet-corpus_1625.jams,Frenesi
biab-internet-corpus_1624.jams,Emily
biab-internet-corpus_1623.jams,Groovin' High - Diz
biab-internet-corpus_1622.jams,Steamboat
biab-internet-corpus_1621.jams,I GOT IT BAD (AND THAT AIN'T GOOD)
biab-internet-corpus_1620.jams,ANA MARIA
biab-internet-corpus_162.jams,Harper Valley P.T.A.
biab-internet-corpus_1619.jams,The End Of The World
biab-internet-corpus_1618.jams,MEMORIES OF YOU
biab-internet-corpus_1617.jams,And on the Third Day
biab-internet-corpus_1616.jams,HOW LONG HAS THIS BEEN GOIN' ON
biab-internet-corpus_1615.jams,Bridge Over Troubled Water
biab-internet-corpus_1614.jams,Jambalay
biab-internet-corpus_1613.jams,PENNY LANE
biab-internet-corpus_1612.jams,The Horizon Of My Dream
biab-internet-corpus_1611.jams,It's Alright With Me
biab-internet-corpus_161.jams,Swingin' Until The Girls Come Home - Oscar Pettiford
biab-internet-corpus_1608.jams,Chief O'Neill's Favourite
biab-internet-corpus_1606.jams,"That Sunday, That Summer - Sherman & Weiss"
biab-internet-corpus_1605.jams,The Blue Danube -Strauss
biab-internet-corpus_1604.jams,Happy Together  - Gary Bonner/Gordon
biab-internet-corpus_1603.jams,Bud's Blues - Sonny Stitt
biab-internet-corpus_1601.jams,America The Beautiful
biab-internet-corpus_1600.jams,Happy Blues - Gene Ammons
biab-internet-corpus_160.jams,Has Anyone Seen My Sweet Gypsy Rose?
biab-internet-corpus_16.jams,ARGENTINA (DON'T CRY FOR ME)
biab-internet-corpus_1598.jams,Dancing with tears in my eyes
biab-internet-corpus_1597.jams,Soon - George & Ira Gershwin
biab-internet-corpus_1596.jams,La Mer
biab-internet-corpus_1595.jams,It's a Grand Night For Singing
biab-internet-corpus_1594.jams,Manhattan - Rodgers & Hart
biab-internet-corpus_1592.jams,I Could Write A Book
biab-internet-corpus_1591.jams,Streets Of Laredo
biab-internet-corpus_1590.jams,Ballin' The Jack - Chris Smith/Burris
biab-internet-corpus_159.jams,ILL WIND
biab-internet-corpus_1589.jams,Soft Eyes
biab-internet-corpus_1588.jams,I MAY BE WRONG
biab-internet-corpus_1587.jams,Delia´s gone
biab-internet-corpus_1586.jams,Brittas Restaurang
biab-internet-corpus_1585.jams,I'VE GOT A RIGHT TO SING THE BLUES
biab-internet-corpus_1584.jams,LET IT ALL HANG OUT [OMIT PNO]
biab-internet-corpus_1583.jams,Jitterbug Waltz - Thomas 'Fats' Waller
biab-internet-corpus_1582.jams,Till then
biab-internet-corpus_1581.jams,DEED I DO
biab-internet-corpus_1580.jams,Sack of Woe
biab-internet-corpus_158.jams,Nashville Tales - Chet.sty demo - -
biab-internet-corpus_1579.jams,CRUISING AROUND
biab-internet-corpus_1578.jams,Moose The Mooch
biab-internet-corpus_1576.jams,Shirley - George Coleman
biab-internet-corpus_1574.jams,The Two Of
biab-internet-corpus_1573.jams,More Than You Know
biab-internet-corpus_1572.jams,Embraceable You - George & Ira Gershwins
biab-internet-corpus_1571.jams,Pompton Turnpike
biab-internet-corpus_1570.jams,Cantaloupe Island - Herbie Hancock
biab-internet-corpus_157.jams,Five-O-Two Blues
biab-internet-corpus_1569.jams,Satin Doll - Ellington/Strayhorn/Mercer
biab-internet-corpus_1568.jams,IN A SHANTY IN OLD SHANTY TOWN
biab-internet-corpus_1567.jams,Home Again
biab-internet-corpus_1566.jams,Indiana
biab-internet-corpus_1565.jams,CUTE
biab-internet-corpus_1564.jams,All Right O.K You Win
biab-internet-corpus_1563.jams,A Whole New World
biab-internet-corpus_1562.jams,Blue Monk- Arrangement Dennis Galloway
biab-internet-corpus_1561.jams,Wind up Blues - J. Pumphandle
biab-internet-corpus_1560.jams,Nattens Melodi
biab-internet-corpus_156.jams,Your Eyes Are The Eyes
biab-internet-corpus_1559.jams,Love Story
biab-internet-corpus_1558.jams,Home Boys Home
biab-internet-corpus_1557.jams,Folsom Prison Blues
biab-internet-corpus_1555.jams,Weary Blues
biab-internet-corpus_1553.jams,Let The Four Winds Blow
biab-internet-corpus_1552.jams,Walkin'
biab-internet-corpus_1551.jams,I'm Walkin' By Myself - James Lane
biab-internet-corpus_1550.jams,Love Me Or Leave Me (Bob Brookmeyer solo)
biab-internet-corpus_155.jams,I Just Called To Say I Love You
biab-internet-corpus_1549.jams,Bop Me Hard - J. Pumphandle
biab-internet-corpus_1548.jams,Blues Everywhere
biab-internet-corpus_1547.jams,Doxy - Sonny Rollins
biab-internet-corpus_1546.jams,Instrumental - Ron Stebbins
biab-internet-corpus_1545.jams,Alabama Jubilee
biab-internet-corpus_1544.jams,Easy Slider
biab-internet-corpus_1543.jams,Lucky Day
biab-internet-corpus_1542.jams,"Symphony #2 in D ,Op.36, 1st mvt -Beethoven"
biab-internet-corpus_1541.jams,Stagolee - anon
biab-internet-corpus_1540.jams,Whimsical - Ron Stebbins
biab-internet-corpus_154.jams,Dawning
biab-internet-corpus_1539.jams,Let's Get Away From It All - Tom Adair & Matt Dennis
biab-internet-corpus_1538.jams,I'll Be A Friend With Pleasure
biab-internet-corpus_1537.jams,Gilligan's Island
biab-internet-corpus_1536.jams,Mister Jelly Lord
biab-internet-corpus_1535.jams,Banana Boat Song
biab-internet-corpus_1534.jams,Sonny Boy
biab-internet-corpus_1533.jams,To each his own (Reharm. TvdH)
biab-internet-corpus_1532.jams,Tombigbee Waltz
biab-internet-corpus_1531.jams,An Old-Fashioned Circus Parade
biab-internet-corpus_1530.jams,You Got Us
biab-internet-corpus_153.jams,The Orphan
biab-internet-corpus_1529.jams,The red blouse
biab-internet-corpus_1528.jams,Aunt Hagar's Blues
biab-internet-corpus_1527.jams,Please - R. Rainger
biab-internet-corpus_1526.jams,Again
biab-internet-corpus_1525.jams,Winding Stream - C!GitWlz.sty demo - -
biab-internet-corpus_1523.jams,Donegal Jig
biab-internet-corpus_1522.jams,STOMPIN' AT THE SAVOY
biab-internet-corpus_1521.jams,Deep River Blues  by W.C.Handy 1925
biab-internet-corpus_1520.jams,I Do Like To Be Beside The Seaside
biab-internet-corpus_152.jams,Lost April - Emil Newman & Herbert Spencer
biab-internet-corpus_1519.jams,Diamond Dust
biab-internet-corpus_1518.jams,Peg o' My Heart
biab-internet-corpus_1517.jams,Out Of This World - Arlen & Mercer
biab-internet-corpus_1516.jams,Don't Take Your Love From Me
biab-internet-corpus_1515.jams,Things
biab-internet-corpus_1514.jams,Alone Again
biab-internet-corpus_1513.jams,"Lady Is A Tramp, the"
biab-internet-corpus_1511.jams,Blue BlueGrass
biab-internet-corpus_1510.jams,IT'S YOU OR NO ONE
biab-internet-corpus_151.jams,Big Nick
biab-internet-corpus_1509.jams,If There is Someone Lovelier Than You
biab-internet-corpus_1508.jams,BACK HOME IN INDIANA
biab-internet-corpus_1506.jams,Off to California
biab-internet-corpus_1505.jams,Lullaby of Birdland
biab-internet-corpus_1504.jams,BE CERTAIN [- pno]
biab-internet-corpus_1503.jams,Memories Of Tomorrow - Keith Jarrett
biab-internet-corpus_1500.jams,Out of this World
biab-internet-corpus_150.jams,China Sweet - by Ron Stebbins
biab-internet-corpus_15.jams,Star Dust
biab-internet-corpus_1499.jams,I CAN'T GET STARTED
biab-internet-corpus_1498.jams,Anything Goes - Cole Porter
biab-internet-corpus_1497.jams,We raise You up to the throne - Christian song
biab-internet-corpus_1496.jams,Living Soul - Richard 'Groove' Holmes
biab-internet-corpus_1495.jams,ALL THROUGH THE NIGHT
biab-internet-corpus_1494.jams,You Leave Me Breathless - Fred Hollander & Ralph Freed
biab-internet-corpus_1492.jams,Blues on Sunday
biab-internet-corpus_1491.jams,CHELSEA BRIDGE
biab-internet-corpus_1490.jams,Where Or W
biab-internet-corpus_149.jams,Surrender
biab-internet-corpus_1489.jams,Heaven's Where She's Bound
biab-internet-corpus_1488.jams,Pickin' - Mel Bay
biab-internet-corpus_1487.jams,Hatikvah (Israel)
biab-internet-corpus_1486.jams,Forever in Love (Kenny G)
biab-internet-corpus_1484.jams,Everything I Have Is Yours
biab-internet-corpus_1483.jams,Slow Chang
biab-internet-corpus_1482.jams,Gimme Room By Will Campbell c1996
biab-internet-corpus_1481.jams,Autumn Midnight
biab-internet-corpus_1480.jams,I'LL HAVE TO SAY I LOVE YOU IN A SONG - JIm Croce
biab-internet-corpus_1478.jams,Autumn In New York
biab-internet-corpus_1477.jams,Still crazy after all these years
biab-internet-corpus_1476.jams,"My Monday Date, trad IJC"
biab-internet-corpus_1475.jams,Blues Shuffle Lite (z3blushf.sty demo) 3 instruments
biab-internet-corpus_1474.jams,As Time Goes By
biab-internet-corpus_1473.jams,Non Dimenticar
biab-internet-corpus_1472.jams,A FOGGY DAY
biab-internet-corpus_1471.jams,Gregory Is Here
biab-internet-corpus_1470.jams,Surf City
biab-internet-corpus_147.jams,I HADN'T ANYONE TILL YOU
biab-internet-corpus_1469.jams,East Of The Sun
biab-internet-corpus_1468.jams,Empathy
biab-internet-corpus_1467.jams,SAMBA DE ORFEU
biab-internet-corpus_1466.jams,YOU'RE BREAKING MY HEART
biab-internet-corpus_1465.jams,Cute LR
biab-internet-corpus_1464.jams,Spectacular - Jim Hall
biab-internet-corpus_1463.jams,Sensual Dancer - B_Gees1.sty demo - -
biab-internet-corpus_1462.jams,Beautiful In My Eyes By Joshua Kadison
biab-internet-corpus_1461.jams,L'il Darlin'
biab-internet-corpus_1460.jams,Fly Away
biab-internet-corpus_146.jams,"Baby, Won't You Please Come Home"
biab-internet-corpus_1459.jams,"Brandenburg Concerto #1 in F, Minuetto - J.S.Bach"
biab-internet-corpus_1458.jams,Champagne Waltz
biab-internet-corpus_1457.jams,Out Of The Question
biab-internet-corpus_1456.jams,Thank You - William & Teri DeSario Purse
biab-internet-corpus_1455.jams,New Vistas - Remember.sty demo - -
biab-internet-corpus_1453.jams,You've Got To See Mama Every Night
biab-internet-corpus_1452.jams,Bird Gets the Worm - Charlie Parker
biab-internet-corpus_1451.jams,All of A Sudden My Heart Sings
biab-internet-corpus_1450.jams,Where Or When
biab-internet-corpus_1449.jams,The Rose
biab-internet-corpus_1448.jams,Muskrat Ramble
biab-internet-corpus_1447.jams,Black Sheep of the Family
biab-internet-corpus_1446.jams,For He's A Jolly Good Fellow
biab-internet-corpus_1445.jams,HAWAIIAN WEDDING SONG
biab-internet-corpus_1444.jams,Moonlight and Shadows - Leo Robin/Fred Hollander
biab-internet-corpus_1443.jams,Another Hairdo - Charlie Parker
biab-internet-corpus_1442.jams,Wade In The Water
biab-internet-corpus_1441.jams,Man & A Wo
biab-internet-corpus_1440.jams,"Heartbreak Hotel/MBAxton,TDurden,EPresley,'56(DB)"
biab-internet-corpus_144.jams,I Am Your Captain
biab-internet-corpus_1439.jams,Jairoam
biab-internet-corpus_1438.jams,Cont
biab-internet-corpus_1437.jams,Everything Happens to Me
biab-internet-corpus_1436.jams,BETWEEN THE DEVIL AND THE DEEP BLUE SEA
biab-internet-corpus_1435.jams,Moanin'
biab-internet-corpus_1433.jams,Tel Aviv    by Herbie Mann
biab-internet-corpus_1432.jams,Charles Sutherland
biab-internet-corpus_1431.jams,BLUE EYE'S CRYING IN THE RAIN (C) OK
biab-internet-corpus_1430.jams,Tune Up
biab-internet-corpus_143.jams,A  DAY IN THE LIFE OF A FOOL
biab-internet-corpus_1429.jams,One Note Samba   by Jobim  1959
biab-internet-corpus_1426.jams,Blues Riff  on Summit Ridge Drive
biab-internet-corpus_1425.jams,May You Always - Dick Charles/Larry Markes
biab-internet-corpus_1424.jams,JITTERBUG WALTZ
biab-internet-corpus_1423.jams,You're My Everything
biab-internet-corpus_1421.jams,I Should Care - Sammy Cahn/Alex Stordahl/Paul Weston
biab-internet-corpus_1420.jams,You Can't Get A Man With A Gun
biab-internet-corpus_1419.jams,I've Got A Crush On You
biab-internet-corpus_1418.jams,I Love You For Sentimental Reasons
biab-internet-corpus_1417.jams,It's A Small World After All - Sherman & Sherman
biab-internet-corpus_1416.jams,Song Of The Islands - Charles King
biab-internet-corpus_1415.jams,Teviot Bri
biab-internet-corpus_1414.jams,Pick Yourself Up - Jerome Kern/Dorothy Fields
biab-internet-corpus_1413.jams,Bubuy Bulan
biab-internet-corpus_1412.jams,Cute - Neal Hefti & Stanley Styne
biab-internet-corpus_1411.jams,Coyote Dance - J. Pumphandle
biab-internet-corpus_1410.jams,Tishomingo Blues
biab-internet-corpus_141.jams,Smuggler's Blues    Glenn Frey & Jack Tempchin
biab-internet-corpus_1409.jams,Freddie Freeloader
biab-internet-corpus_1408.jams,YOU ARE TOO BEAUTIFUL
biab-internet-corpus_1407.jams,Blue turning grey (C)
biab-internet-corpus_1406.jams,Dingdong The Witch Is Dead
biab-internet-corpus_1404.jams,"Which Way You Goin', Billy? - Poppy Family & Terry Jacks"
biab-internet-corpus_1403.jams,A Time for Love
biab-internet-corpus_1402.jams,BILLY BOY
biab-internet-corpus_1401.jams,Bill Bailey  - Original version
biab-internet-corpus_1400.jams,HAVE YOU MET MISS JONES by Roger/Hart
biab-internet-corpus_140.jams,Champ's CAN-CAN  [omit Pno]
biab-internet-corpus_1399.jams,"Andante in C - Mozart (sonata 5,3rd mvmt. K189h)"
biab-internet-corpus_1398.jams,I FOUND A MILLION DOLLAR BABY
biab-internet-corpus_1397.jams,CONFIRMATION
biab-internet-corpus_1396.jams,Boppin' All Day - R_RioRok.sty demo - -
biab-internet-corpus_1395.jams,If you never come to me
biab-internet-corpus_1394.jams,You're Breaking My Heart
biab-internet-corpus_1393.jams,My Ideal  (Music by Richard A. Whiting & Newell Chase)
biab-internet-corpus_1392.jams,POP-TUNE [omit Pno]
biab-internet-corpus_1391.jams,Bungle Rye
biab-internet-corpus_1390.jams,Mitten's Breakdown
biab-internet-corpus_1389.jams,A Nightengale Sang in Barkley Square
biab-internet-corpus_1388.jams,Wise Maid
biab-internet-corpus_1387.jams,Amor
biab-internet-corpus_1386.jams,BLUE GENE
biab-internet-corpus_1385.jams,Carnaval Samba
biab-internet-corpus_1384.jams,"Look for the silver lining, Kern"
biab-internet-corpus_1383.jams,"Varsity Drag - DeSylva, Brown & Ray Henderson"
biab-internet-corpus_1382.jams,Haloween
biab-internet-corpus_1381.jams,Moonlight
biab-internet-corpus_1380.jams,Billies Bounce
biab-internet-corpus_138.jams,Did She Mention My Name- Gordon Lightfoot
biab-internet-corpus_1379.jams,STRUTTIN WITH SOME BARBEQUE
biab-internet-corpus_1378.jams,"I'm A Dreamer, Aren't We All"
biab-internet-corpus_1377.jams,Me and Bobby McGee
biab-internet-corpus_1376.jams,Tricotism - Oscar Pettiford
biab-internet-corpus_1375.jams,Days Of Wine And Roses
biab-internet-corpus_1374.jams,Juke Box Saturday Night - Paul McGrane/Al Stillman
biab-internet-corpus_1373.jams,Walkin' After Midnight
biab-internet-corpus_1372.jams,I Got You (I Feel Good) - James Brown
biab-internet-corpus_1371.jams,Jeepers Creepers - Harry Warren/Johnny Mercer
biab-internet-corpus_1370.jams,SPEAK LOW
biab-internet-corpus_137.jams,Runa - Soda
biab-internet-corpus_1369.jams,Hunter's House
biab-internet-corpus_1368.jams,Spanish Harlem
biab-internet-corpus_1367.jams,Avant de Mourir
biab-internet-corpus_1366.jams,Dancing in the Dark
biab-internet-corpus_1365.jams,I LOVE YOU
biab-internet-corpus_1364.jams,A FINE ROMANCE
biab-internet-corpus_1363.jams,You Make Me Feel Like Dancin'
biab-internet-corpus_1362.jams,OUT OF NOWHERE
biab-internet-corpus_1361.jams,Liza  by George Gershwin  1929 arranged by Ron Stebbins
biab-internet-corpus_1360.jams,My One And Only Love
biab-internet-corpus_136.jams,Light My Fire (The Doors)
biab-internet-corpus_1359.jams,Cheek to Cheek (Berlin)
biab-internet-corpus_1358.jams,I Dig Your Do - Garry Dial
biab-internet-corpus_1357.jams,Some Day Soon/IanTyson c1963(DB)
biab-internet-corpus_1356.jams,Flip Flop
