artist,track_name,lyrics,lyrics_annotation,work_meta,recording_meta,release_meta,artist_meta,secondhandsong_artist_meta,aligned_id,aligned_title
Thomas Quasthoff; Charles Spencer,Gute Nacht,NF,NF,work_485e9c1b-8b7f-32cd-8511-83f0259088e8.json,recording_00aafe20-c605-4293-9e31-729ab849b73c.json,release_f10034f7-5ebc-4122-a74d-35749ef90ca6.json,artist_00aafe20-c605-4293-9e31-729ab849b73c.json,NF,schubert-winterreise_44,
Thomas Quasthoff; Charles Spencer,Die Wetterfahne,NF,NF,work_2d92753d-b093-31d8-82f8-0cb4c46085a8.json,recording_01f52f47-d698-4c04-821a-9cf2b6e42298.json,release_f10034f7-5ebc-4122-a74d-35749ef90ca6.json,artist_01f52f47-d698-4c04-821a-9cf2b6e42298.json,NF,schubert-winterreise_202,
Thomas Quasthoff; Charles Spencer,Gefror'ne Tränen,NF,NF,work_cd3fd316-0c77-3aee-a71a-07b89cf1ae87.json,recording_3b46d4cc-220d-4a1a-9bc7-7acc3c0a0a29.json,release_f10034f7-5ebc-4122-a74d-35749ef90ca6.json,artist_3b46d4cc-220d-4a1a-9bc7-7acc3c0a0a29.json,NF,schubert-winterreise_144,
Thomas Quasthoff; Charles Spencer,Erstarrung,NF,NF,work_b4569220-e114-3996-858b-9f04abb95cec.json,recording_14baa6c6-0290-4d5d-a75b-06e301cbf943.json,release_f10034f7-5ebc-4122-a74d-35749ef90ca6.json,artist_14baa6c6-0290-4d5d-a75b-06e301cbf943.json,NF,schubert-winterreise_184,
Thomas Quasthoff; Charles Spencer,Der Lindenbaum,NF,NF,work_bfc17ef3-8807-3c31-8863-efd3a7463405.json,recording_6285f39f-9f9c-46c0-8b5c-497592c87e5d.json,release_f10034f7-5ebc-4122-a74d-35749ef90ca6.json,artist_6285f39f-9f9c-46c0-8b5c-497592c87e5d.json,NF,schubert-winterreise_126,
Thomas Quasthoff; Charles Spencer,Wasserflut,NF,NF,work_6cd9a8e9-7c14-3161-8c4a-79b713eddb52.json,recording_e08d1e6d-a947-419f-880c-9d96e44596b6.json,release_f10034f7-5ebc-4122-a74d-35749ef90ca6.json,artist_e08d1e6d-a947-419f-880c-9d96e44596b6.json,NF,schubert-winterreise_71,
Thomas Quasthoff; Charles Spencer,Auf dem Flusse,NF,NF,work_07cb5e1b-d3c5-3d3c-afd5-2dab83ee1de9.json,recording_1194d49c-51fe-47d0-bc77-f86957ae4745.json,release_f10034f7-5ebc-4122-a74d-35749ef90ca6.json,artist_1194d49c-51fe-47d0-bc77-f86957ae4745.json,NF,schubert-winterreise_11,
Thomas Quasthoff; Charles Spencer,Rückblick,NF,NF,work_59e9f581-5fab-312f-b6d1-06781254d2e6.json,recording_d00f4306-c948-4110-9cda-a622e60ecbd4.json,release_f10034f7-5ebc-4122-a74d-35749ef90ca6.json,artist_d00f4306-c948-4110-9cda-a622e60ecbd4.json,NF,schubert-winterreise_112,
Thomas Quasthoff; Charles Spencer,Irrlicht,NF,NF,work_2113b47d-5848-32d6-bdb1-737906af0f56.json,recording_0bbbf1ea-6e08-4285-b8e9-958c67979bcb.json,release_f10034f7-5ebc-4122-a74d-35749ef90ca6.json,artist_0bbbf1ea-6e08-4285-b8e9-958c67979bcb.json,NF,schubert-winterreise_169,
Thomas Quasthoff; Charles Spencer,Rast,NF,NF,work_7a7d1eef-3aec-395b-9b3b-78b527db0e62.json,recording_f8035f89-09c3-45e3-9e90-d062feaa1989.json,release_f10034f7-5ebc-4122-a74d-35749ef90ca6.json,artist_f8035f89-09c3-45e3-9e90-d062feaa1989.json,NF,schubert-winterreise_177,
Thomas Quasthoff; Charles Spencer,Frühlingstraum,NF,NF,work_7b7e76cc-4cdf-316f-9088-910a0032a8f1.json,recording_ffb36b58-ebe6-40a1-92be-a36b80842580.json,release_f10034f7-5ebc-4122-a74d-35749ef90ca6.json,artist_ffb36b58-ebe6-40a1-92be-a36b80842580.json,NF,schubert-winterreise_132,
Thomas Quasthoff; Charles Spencer,Einsamkeit,NF,NF,work_855a2fe2-5274-388a-9817-b00f65b8616a.json,recording_9a80ec96-6f3e-465b-b53b-66ba60165f1a.json,release_f10034f7-5ebc-4122-a74d-35749ef90ca6.json,artist_9a80ec96-6f3e-465b-b53b-66ba60165f1a.json,NF,schubert-winterreise_62,
Thomas Quasthoff; Charles Spencer,Die Post,NF,NF,work_c722969e-2248-3e31-962b-dbc4195dbf4e.json,recording_82c0a58b-6549-4c61-be9b-4eba69869f0b.json,release_f10034f7-5ebc-4122-a74d-35749ef90ca6.json,artist_82c0a58b-6549-4c61-be9b-4eba69869f0b.json,NF,schubert-winterreise_13,
Thomas Quasthoff; Charles Spencer,Der greise Kopf,NF,NF,work_3d260810-bbd1-3b9a-b317-22ccc010efb9.json,recording_37448a42-e272-4c06-bcb5-8fe938d7e96a.json,release_f10034f7-5ebc-4122-a74d-35749ef90ca6.json,artist_37448a42-e272-4c06-bcb5-8fe938d7e96a.json,NF,schubert-winterreise_100,
Thomas Quasthoff; Charles Spencer,Die Krähe,NF,NF,work_fa639922-f1ee-33e9-a738-ba1a634ef000.json,recording_7931e9a6-b669-43ab-91a6-4a311d618f2f.json,release_f10034f7-5ebc-4122-a74d-35749ef90ca6.json,artist_7931e9a6-b669-43ab-91a6-4a311d618f2f.json,NF,schubert-winterreise_49,
Thomas Quasthoff; Charles Spencer,Letzte Hoffnung,NF,NF,work_26b535e0-7b11-3f29-ad78-40699bb889b7.json,recording_13e57eb5-1cab-4125-a615-ae09780dc80b.json,release_f10034f7-5ebc-4122-a74d-35749ef90ca6.json,artist_13e57eb5-1cab-4125-a615-ae09780dc80b.json,NF,schubert-winterreise_201,
Thomas Quasthoff; Charles Spencer,Im Dorfe,NF,NF,work_6c86b879-2589-3ce5-b611-c816bbc35241.json,recording_6bcc6152-e69a-4e93-8fb9-8272e08fb430.json,release_f10034f7-5ebc-4122-a74d-35749ef90ca6.json,artist_6bcc6152-e69a-4e93-8fb9-8272e08fb430.json,NF,schubert-winterreise_151,
Thomas Quasthoff; Charles Spencer,Der stürmische Morgen,NF,NF,work_86dcae05-2e73-316c-a458-06a9f0613239.json,recording_4b09cc85-7edf-4913-8adb-48deb68300f3.json,release_f10034f7-5ebc-4122-a74d-35749ef90ca6.json,artist_4b09cc85-7edf-4913-8adb-48deb68300f3.json,NF,schubert-winterreise_35,
Thomas Quasthoff; Charles Spencer,Täuschung,NF,NF,work_cdf92068-b39e-3a3b-90d4-47b1d28aaf55.json,recording_0d168284-90bd-4698-8162-c5a498af2c0c.json,release_f10034f7-5ebc-4122-a74d-35749ef90ca6.json,artist_0d168284-90bd-4698-8162-c5a498af2c0c.json,NF,schubert-winterreise_86,
Thomas Quasthoff; Charles Spencer,Der Wegweiser,NF,NF,work_d86fc5f7-ab2b-302e-82dd-e308f6926589.json,recording_e6582cde-fa40-4bff-bf60-430ffe50e6ad.json,release_f10034f7-5ebc-4122-a74d-35749ef90ca6.json,artist_e6582cde-fa40-4bff-bf60-430ffe50e6ad.json,NF,schubert-winterreise_38,
Thomas Quasthoff; Charles Spencer,Das Wirtshaus,NF,NF,work_b8ae8cca-8131-3021-9d70-0b069cec6f43.json,recording_fa0c3105-1cbd-458a-8f6a-064b28bd2f2d.json,release_f10034f7-5ebc-4122-a74d-35749ef90ca6.json,artist_fa0c3105-1cbd-458a-8f6a-064b28bd2f2d.json,NF,schubert-winterreise_91,
Thomas Quasthoff; Charles Spencer,Mut,NF,NF,work_6e3127a4-fade-3c3c-8389-4e018cfef4b1.json,recording_f88e9cbd-2dbf-4af1-a045-dc7497f21929.json,release_f10034f7-5ebc-4122-a74d-35749ef90ca6.json,artist_f88e9cbd-2dbf-4af1-a045-dc7497f21929.json,NF,schubert-winterreise_157,
Thomas Quasthoff; Charles Spencer,Die Nebensonnen,NF,NF,work_ac39ca1c-c000-3eaa-b6d7-4463496f3306.json,recording_d55ba8e0-2f82-4350-9c76-5db8068b512c.json,release_f10034f7-5ebc-4122-a74d-35749ef90ca6.json,artist_d55ba8e0-2f82-4350-9c76-5db8068b512c.json,NF,schubert-winterreise_207,
Thomas Quasthoff; Charles Spencer,Der Leiermann,NF,NF,work_f5fece54-67ce-302b-a648-14fe3cafc9dd.json,recording_d38429cc-f860-4412-8228-de81d3d45485.json,release_f10034f7-5ebc-4122-a74d-35749ef90ca6.json,artist_d38429cc-f860-4412-8228-de81d3d45485.json,NF,schubert-winterreise_123,
Roman Trekel; Ulrich Eisenlohr,Gute Nacht,NF,NF,work_485e9c1b-8b7f-32cd-8511-83f0259088e8.json,recording_c1dd776c-9592-446b-92dd-775d6f2d7778.json,release_26323984-c7d6-4ddb-ba46-5301254ddbca.json,artist_c1dd776c-9592-446b-92dd-775d6f2d7778.json,NF,schubert-winterreise_51,
Roman Trekel; Ulrich Eisenlohr,Die Wetterfahne,NF,NF,work_2d92753d-b093-31d8-82f8-0cb4c46085a8.json,recording_fb349de7-4a56-46d9-8500-084b326fb964.json,release_26323984-c7d6-4ddb-ba46-5301254ddbca.json,artist_fb349de7-4a56-46d9-8500-084b326fb964.json,NF,schubert-winterreise_199,
Roman Trekel; Ulrich Eisenlohr,Gefror'ne Tränen,NF,NF,work_cd3fd316-0c77-3aee-a71a-07b89cf1ae87.json,recording_72daf190-46d7-4f15-b072-0c179bb52c1f.json,release_26323984-c7d6-4ddb-ba46-5301254ddbca.json,artist_72daf190-46d7-4f15-b072-0c179bb52c1f.json,NF,schubert-winterreise_150,
Roman Trekel; Ulrich Eisenlohr,Erstarrung,NF,NF,work_b4569220-e114-3996-858b-9f04abb95cec.json,recording_e9136208-24d5-4c96-b5c2-ec9ea51c121b.json,release_26323984-c7d6-4ddb-ba46-5301254ddbca.json,artist_e9136208-24d5-4c96-b5c2-ec9ea51c121b.json,NF,schubert-winterreise_176,
Roman Trekel; Ulrich Eisenlohr,Der Lindenbaum,NF,NF,work_bfc17ef3-8807-3c31-8863-efd3a7463405.json,recording_c3a06784-0e2f-4dcb-b9c7-1d7d8642c7bf.json,release_26323984-c7d6-4ddb-ba46-5301254ddbca.json,artist_c3a06784-0e2f-4dcb-b9c7-1d7d8642c7bf.json,NF,schubert-winterreise_130,
Roman Trekel; Ulrich Eisenlohr,Wasserflut,NF,NF,work_6cd9a8e9-7c14-3161-8c4a-79b713eddb52.json,recording_072b4af0-c96f-4381-862e-7fb65d30e94f.json,release_26323984-c7d6-4ddb-ba46-5301254ddbca.json,artist_072b4af0-c96f-4381-862e-7fb65d30e94f.json,NF,schubert-winterreise_64,
Roman Trekel; Ulrich Eisenlohr,Auf dem Flusse,NF,NF,work_07cb5e1b-d3c5-3d3c-afd5-2dab83ee1de9.json,recording_c484771a-97fb-4b47-bc08-2b8ecde7fa0d.json,release_26323984-c7d6-4ddb-ba46-5301254ddbca.json,artist_c484771a-97fb-4b47-bc08-2b8ecde7fa0d.json,NF,schubert-winterreise_14,
Roman Trekel; Ulrich Eisenlohr,Rückblick,NF,NF,work_59e9f581-5fab-312f-b6d1-06781254d2e6.json,recording_37f6dc35-8022-4a04-90e1-2c760881e27a.json,release_26323984-c7d6-4ddb-ba46-5301254ddbca.json,artist_37f6dc35-8022-4a04-90e1-2c760881e27a.json,NF,schubert-winterreise_113,
Roman Trekel; Ulrich Eisenlohr,Irrlicht,NF,NF,work_2113b47d-5848-32d6-bdb1-737906af0f56.json,recording_a50fa19e-0303-4073-9c0d-95b089d64a1a.json,release_26323984-c7d6-4ddb-ba46-5301254ddbca.json,artist_a50fa19e-0303-4073-9c0d-95b089d64a1a.json,NF,schubert-winterreise_164,
Roman Trekel; Ulrich Eisenlohr,Rast,NF,NF,work_7a7d1eef-3aec-395b-9b3b-78b527db0e62.json,recording_9e245797-81e1-4269-89ed-3d1387a90c5f.json,release_26323984-c7d6-4ddb-ba46-5301254ddbca.json,artist_9e245797-81e1-4269-89ed-3d1387a90c5f.json,NF,schubert-winterreise_185,
Roman Trekel; Ulrich Eisenlohr,Frühlingstraum,NF,NF,work_7b7e76cc-4cdf-316f-9088-910a0032a8f1.json,recording_1d710817-aaa2-478c-9f25-ed1d18d7669c.json,release_26323984-c7d6-4ddb-ba46-5301254ddbca.json,artist_1d710817-aaa2-478c-9f25-ed1d18d7669c.json,NF,schubert-winterreise_128,
Roman Trekel; Ulrich Eisenlohr,Einsamkeit,NF,NF,work_855a2fe2-5274-388a-9817-b00f65b8616a.json,recording_fcc3e742-8f37-444e-aa13-c4b9dc70e555.json,release_26323984-c7d6-4ddb-ba46-5301254ddbca.json,artist_fcc3e742-8f37-444e-aa13-c4b9dc70e555.json,NF,schubert-winterreise_69,
Roman Trekel; Ulrich Eisenlohr,Die Post,NF,NF,work_c722969e-2248-3e31-962b-dbc4195dbf4e.json,recording_4a0da44e-833b-4504-848d-32a3c09ba549.json,release_26323984-c7d6-4ddb-ba46-5301254ddbca.json,artist_4a0da44e-833b-4504-848d-32a3c09ba549.json,NF,schubert-winterreise_10,
Roman Trekel; Ulrich Eisenlohr,Der greise Kopf,NF,NF,work_3d260810-bbd1-3b9a-b317-22ccc010efb9.json,recording_fd4ab967-f356-41c3-8889-53f0aa10c3ec.json,release_26323984-c7d6-4ddb-ba46-5301254ddbca.json,artist_fd4ab967-f356-41c3-8889-53f0aa10c3ec.json,NF,schubert-winterreise_101,
Roman Trekel; Ulrich Eisenlohr,Die Krähe,NF,NF,work_fa639922-f1ee-33e9-a738-ba1a634ef000.json,recording_11519216-0634-486d-b713-4fc90daf01ce.json,release_26323984-c7d6-4ddb-ba46-5301254ddbca.json,artist_11519216-0634-486d-b713-4fc90daf01ce.json,NF,schubert-winterreise_41,
Roman Trekel; Ulrich Eisenlohr,Letzte Hoffnung,NF,NF,work_26b535e0-7b11-3f29-ad78-40699bb889b7.json,recording_a0643842-2408-4fab-92fe-3afc11911196.json,release_26323984-c7d6-4ddb-ba46-5301254ddbca.json,artist_a0643842-2408-4fab-92fe-3afc11911196.json,NF,schubert-winterreise_204,
Roman Trekel; Ulrich Eisenlohr,Im Dorfe,NF,NF,work_6c86b879-2589-3ce5-b611-c816bbc35241.json,recording_941efcec-9e06-449e-bd5f-249f1dfa4d06.json,release_26323984-c7d6-4ddb-ba46-5301254ddbca.json,artist_941efcec-9e06-449e-bd5f-249f1dfa4d06.json,NF,schubert-winterreise_145,
Roman Trekel; Ulrich Eisenlohr,Der stürmische Morgen,NF,NF,work_86dcae05-2e73-316c-a458-06a9f0613239.json,recording_53bb0c18-82c3-4c60-87f7-36daecd70fa5.json,release_26323984-c7d6-4ddb-ba46-5301254ddbca.json,artist_53bb0c18-82c3-4c60-87f7-36daecd70fa5.json,NF,schubert-winterreise_30,
Roman Trekel; Ulrich Eisenlohr,Täuschung,NF,NF,work_cdf92068-b39e-3a3b-90d4-47b1d28aaf55.json,recording_0863de68-5a18-4cae-b253-94b38f2fa0c2.json,release_26323984-c7d6-4ddb-ba46-5301254ddbca.json,artist_0863de68-5a18-4cae-b253-94b38f2fa0c2.json,NF,schubert-winterreise_88,
Roman Trekel; Ulrich Eisenlohr,Der Wegweiser,NF,NF,work_d86fc5f7-ab2b-302e-82dd-e308f6926589.json,recording_b5dfa798-8ff4-49f3-b28f-21278a5caed1.json,release_26323984-c7d6-4ddb-ba46-5301254ddbca.json,artist_b5dfa798-8ff4-49f3-b28f-21278a5caed1.json,NF,schubert-winterreise_37,
Roman Trekel; Ulrich Eisenlohr,Das Wirtshaus,NF,NF,work_b8ae8cca-8131-3021-9d70-0b069cec6f43.json,recording_39f69ed7-411b-4ea4-bed6-db2c32e58473.json,release_26323984-c7d6-4ddb-ba46-5301254ddbca.json,artist_39f69ed7-411b-4ea4-bed6-db2c32e58473.json,NF,schubert-winterreise_96,
Roman Trekel; Ulrich Eisenlohr,Mut,NF,NF,work_6e3127a4-fade-3c3c-8389-4e018cfef4b1.json,recording_f44d0e87-d345-4cab-a7f5-05ed2367f9b2.json,release_26323984-c7d6-4ddb-ba46-5301254ddbca.json,artist_f44d0e87-d345-4cab-a7f5-05ed2367f9b2.json,NF,schubert-winterreise_156,
Roman Trekel; Ulrich Eisenlohr,Die Nebensonnen,NF,NF,work_ac39ca1c-c000-3eaa-b6d7-4463496f3306.json,recording_daa968c1-809d-4913-aab3-738953d86a35.json,release_26323984-c7d6-4ddb-ba46-5301254ddbca.json,artist_daa968c1-809d-4913-aab3-738953d86a35.json,NF,schubert-winterreise_214,
Roman Trekel; Ulrich Eisenlohr,Der Leiermann,NF,NF,work_f5fece54-67ce-302b-a648-14fe3cafc9dd.json,recording_357baf9c-3f85-4bf6-b544-2f9de09821ec.json,release_26323984-c7d6-4ddb-ba46-5301254ddbca.json,artist_357baf9c-3f85-4bf6-b544-2f9de09821ec.json,NF,schubert-winterreise_116,
Thelonious Monk,Evidence,NF,NF,work_f1875b4c-ac07-3614-9bd2-4259e1865f07.json,recording_b438e7a3-91b9-4e43-9551-03b07036f3f3.json,release_e65a3c02-84c4-41b8-802f-71b5d42ac92a.json,artist_b438e7a3-91b9-4e43-9551-03b07036f3f3.json,shs_2288.json,jaah_76,Evidence
Charlie Parker All-Stars,Parker's Mood,NF,NF,work_93618e9e-4bf8-3cd9-8b72-258750d4222c.json,recording_c50ea630-b5f0-4c12-8e75-0321757d69a3.json,release_a90eeed6-dc07-4173-938c-49e63142f299.json,artist_c50ea630-b5f0-4c12-8e75-0321757d69a3.json,NF,jaah_78,Parker's Mood
Jelly Roll Morton's Red Hot Peppers,Grandpa's Spells,NF,NF,work_097a47db-97fe-3c26-beee-0a2fd0a3fa08.json,recording_cc86ea4d-7a0b-443e-85f5-7352313de2e5.json,release_a90eeed6-dc07-4173-938c-49e63142f299.json,artist_cc86ea4d-7a0b-443e-85f5-7352313de2e5.json,NF,jaah_77,Grandpa's Spells
Duke Ellington & His Orchestra,East St. Louis Toodle-Oo,NF,NF,work_60dc20df-e9e8-3f95-801a-058c41c4dd3f.json,recording_20d24e07-a14b-4b44-b372-8ea3b9f21c4e.json,release_046bace3-fe3e-465f-813a-66f280d6ee0d.json,artist_20d24e07-a14b-4b44-b372-8ea3b9f21c4e.json,NF,jaah_71,East St. Louis Toodle-Oo
Benny Goodman and His Orchestra,Honeysuckle Rose,NF,NF,work_8cb1dec5-951d-3ade-9466-29e3269b0dec.json,recording_0cd67ec0-b480-4d82-b38d-be022b71dd12.json,release_cfe54ee2-81b1-4942-b0f4-d977d8f15b29.json,artist_0cd67ec0-b480-4d82-b38d-be022b71dd12.json,NF,jaah_70,Honeysuckle Rose
Jimmie Noone's Apex Club Orchestra,Four or Five Times,NF,NF,work_cf7f7acd-386f-4c13-8f17-a3b5156043a1.json,recording_2483bae2-89a5-4c1f-aa76-a94ce6f2e09b.json,release_0cca56ba-1206-46a1-8a74-1bb683a451eb.json,artist_2483bae2-89a5-4c1f-aa76-a94ce6f2e09b.json,NF,jaah_75,Four or Five Times
Jimmie Lunceford and His Orchestra,For Dancers Only,NF,NF,work_0923216a-e435-44be-8403-f7a462d72f22.json,recording_b26fa5c2-4ddf-48af-9bf7-bd9a9d7d9657.json,release_cfe54ee2-81b1-4942-b0f4-d977d8f15b29.json,artist_b26fa5c2-4ddf-48af-9bf7-bd9a9d7d9657.json,NF,jaah_74,For Dancers Only
Clark Terry-Bob Brookmeyer Quintet,Haig & Haig,NF,NF,work_c55a5415-157d-4b13-8ecb-69f7cf5b3e22.json,recording_3a312349-bfa1-4e8d-bef3-3e151cb7b967.json,release_cfe54ee2-81b1-4942-b0f4-d977d8f15b29.json,artist_3a312349-bfa1-4e8d-bef3-3e151cb7b967.json,NF,jaah_73,Haig & Haig
Louis Armstrong and His Hot Five,Hotter Than That,lyrics_Hotter Than That_Louis Armstrong and His Hot Five.json,annotation_louisarmstrongandhishotfive_hotterthanthat.json,work_2e05ed29-b112-45d9-bad0-afee117b9817.json,recording_8fbdddb7-a518-46b3-9a2c-e0193669e002.json,release_85acac08-ae7a-4046-aa3a-a0dbd87b7152.json,artist_8fbdddb7-a518-46b3-9a2c-e0193669e002.json,NF,jaah_72,Hotter Than That
Sonny Rollins,St. Thomas,NF,NF,work_0abe6ce7-802a-3746-802a-55af2c96908a.json,recording_31f6b5f1-96d1-47cf-84e2-371d277577c6.json,release_9f34036e-7942-4be7-9bc3-9c86f38c9bba.json,artist_31f6b5f1-96d1-47cf-84e2-371d277577c6.json,shs_6614.json,N/A,N/A
Cannonball Adderley,Work Song,NF,NF,work_1f40e982-b949-4e5e-86f6-e603efd8f188.json,recording_1510f5f6-fd52-4676-a279-270c40bb4259.json,release_002cfc0f-213f-48c8-9633-3df4713f729c.json,artist_1510f5f6-fd52-4676-a279-270c40bb4259.json,shs_5854.json,jaah_87,Work Song
Thelonious Monk,Bags' Groove,NF,NF,work_e8381339-0422-421f-9fb8-f7a4211ce05c.json,recording_c4267824-c699-4c45-a06f-441a0b1fc7b9.json,release_a90eeed6-dc07-4173-938c-49e63142f299.json,artist_c4267824-c699-4c45-a06f-441a0b1fc7b9.json,shs_2288.json,jaah_88,Bags' Groove
Count Basie & His Orchestra,Doggin' Around,lyrics_Doggin' Around_Count Basie & His Orchestra.json,annotation_countbasie&hisorchestra_doggin'around.json,work_87c19cf8-067c-3fb5-a66b-3a1e23f62153.json,recording_699579f6-d24a-4c64-9950-b6281c8a3b2e.json,release_3246ead0-5321-4354-ac3a-cbd6c079c2a7.json,artist_699579f6-d24a-4c64-9950-b6281c8a3b2e.json,NF,jaah_86,Doggin' Around
Louis Armstrong; Earl Hines,Weather Bird,lyrics_Weather Bird_Louis Armstrong; Earl Hines.json,annotation_louisarmstrong;earlhines_weatherbird.json,work_311ba91c-6dbf-4cf0-b854-5a4d129c777c.json,recording_d172970c-5751-44bf-8a45-65bc3223410e.json,release_0671ecb8-e8a5-4ee2-a933-f73fc1c93a4a.json,artist_d172970c-5751-44bf-8a45-65bc3223410e.json,shs_8216.json,jaah_85,Weather Bird
Louis Armstrong and His Hot Five,Struttin' With Some Barbecue,NF,NF,work_a3679100-2906-3ac2-8d08-7b73424d5083.json,recording_6259ce42-b0b2-4967-bb4a-a7c19d05ed4d.json,release_84b245fe-0e1e-4d13-a842-8b1ce664c625.json,artist_6259ce42-b0b2-4967-bb4a-a7c19d05ed4d.json,NF,N/A,N/A
Bessie Smith; James P. Johnson,Black Water Blues,NF,NF,work_6d42a083-e15b-499e-a8f7-9d352fed26a9.json,recording_631a1e8b-184d-4967-b1ae-946c3e0a53c9.json,release_190eb8c2-9f5b-4ae8-8c22-140d7598a271.json,artist_631a1e8b-184d-4967-b1ae-946c3e0a53c9.json,NF,N/A,N/A
Horace Silver; The Jazz Messengers,The Preacher,NF,NF,work_5dbea680-ae2f-30ad-bcb0-178270584d23.json,recording_c7ff468d-f263-41a4-b644-a935f9290f1c.json,release_9b6d929a-76ef-4a54-a757-dd267eecfa83.json,artist_c7ff468d-f263-41a4-b644-a935f9290f1c.json,NF,jaah_80,The Preacher
The Benny Goodman Sextet,Breakfast Feud (composite) (feat. Charlie Christian),NF,NF,work_7793f9a0-958c-4adc-9e31-db946e21d382.json,recording_3d672385-79a6-4aa6-94b8-af59a0447db1.json,release_a90eeed6-dc07-4173-938c-49e63142f299.json,artist_3d672385-79a6-4aa6-94b8-af59a0447db1.json,NF,jaah_79,Breakfast Feud (composite) (feat. Charlie Christian)
Louis Armstrong and His Hot Seven,Big Butter and Egg Man From the West,NF,NF,work_af00bf3b-8a1b-4042-9bed-ba2872596003.json,recording_e3d72af4-c47b-422f-87b6-4218b68d2b7c.json,release_a90eeed6-dc07-4173-938c-49e63142f299.json,artist_e3d72af4-c47b-422f-87b6-4218b68d2b7c.json,NF,jaah_83,Big Butter and Egg Man From the West
Bud Powell Trio,Night in Tunisia,NF,NF,work_aa7d6c10-c7a8-3eb5-b4b7-4de6a05d904e.json,recording_a0acca3d-7d17-4ee8-8087-e5d4b46fa047.json,release_a90eeed6-dc07-4173-938c-49e63142f299.json,artist_a0acca3d-7d17-4ee8-8087-e5d4b46fa047.json,NF,jaah_82,Night in Tunisia
Duke Ellington & His Orchestra,In a Mellotone,lyrics_In a Mellotone_Duke Ellington & His Orchestra.json,annotation_dukeellington&hisorchestra_inamellotone.json,work_50c2c0d9-a1c3-3fa5-8738-65d3b35a1994.json,recording_0d8187d0-854e-4221-adc4-95a49663020b.json,release_6ef4a4d8-8f9b-440c-9960-3093cfcadf50.json,artist_0d8187d0-854e-4221-adc4-95a49663020b.json,NF,jaah_84,In a Mellotone
Miles Davis Nonet,Boplicity,NF,NF,work_09a5aad2-2c02-4315-8bfb-29351cdde2e3.json,recording_75711684-1e71-4c0f-8070-89a82520552e.json,release_cfe54ee2-81b1-4942-b0f4-d977d8f15b29.json,artist_75711684-1e71-4c0f-8070-89a82520552e.json,NF,jaah_81,Boplicity
Sidney Bechet‚Äôs Blue Note Jazzmen,Blue Horizon,NF,NF,work_c5805cf1-6fe7-4f61-ab88-3d7085c324d3.json,recording_6a278fcb-224c-4c63-9e65-48cf3f0c1232.json,release_73d3f69f-6c01-4e54-b9e3-3ceb1b0d441d.json,artist_6a278fcb-224c-4c63-9e65-48cf3f0c1232.json,NF,jaah_54,Blue Horizon
Sonny Rollins,Pent-Up House,NF,NF,work_31f7ee8c-6750-4561-92bf-5361abfe313a.json,recording_2723facd-9233-4286-809b-62df780ca474.json,release_8c1db79f-518d-46c1-9804-b3bd93601959.json,artist_2723facd-9233-4286-809b-62df780ca474.json,shs_6614.json,jaah_53,Pent-Up House
Louis Armstrong & His Orchestra,Sweethearts on Parade,TimeoutError,annotation_louisarmstrong&hisorchestra_sweetheartsonparade.json,work_316f85d4-5ded-3133-bad8-5849fdd0f4c3.json,recording_79e051ea-feea-492f-954f-dd7f4bb1c832.json,release_a90eeed6-dc07-4173-938c-49e63142f299.json,artist_79e051ea-feea-492f-954f-dd7f4bb1c832.json,NF,jaah_52,Sweethearts on Parade
Duke Ellington & His Orchestra,Blue Serge,NF,NF,work_9f655d03-d286-3830-a6e6-4ebaf57a2495.json,recording_ab0af81c-1658-4212-8da3-3135c7a06396.json,release_bb8fe301-fe37-3341-b1be-2f8df34a5522.json,artist_ab0af81c-1658-4212-8da3-3135c7a06396.json,NF,N/A,N/A
Tadd Dameron Sextet,Lady Bird,NF,NF,work_b3ee84fd-9741-4532-a6a9-952e60d9c0d8.json,recording_ce2d8d18-590f-468c-a020-b334ae916caa.json,release_cfe54ee2-81b1-4942-b0f4-d977d8f15b29.json,artist_ce2d8d18-590f-468c-a020-b334ae916caa.json,NF,jaah_51,Lady Bird
The Modern Jazz Quartet,Django,NF,NF,work_f50915eb-71d9-3b93-9338-3dd71d37cb9e.json,recording_c3141ac9-74aa-439e-b9bc-16aae9c4d683.json,release_00587597-326a-4994-a87f-ad8969b4e52a.json,artist_c3141ac9-74aa-439e-b9bc-16aae9c4d683.json,NF,N/A,N/A
Fats Waller and His Rhythm,Dinah,lyrics_Dinah_Fats Waller and His Rhythm.json,annotation_fatswallerandhisrhythm_dinah.json,work_7f3a3551-4c29-30a4-af3c-bd379042c6d7.json,recording_d9747359-db30-43f9-82cd-0d9566114658.json,release_cfe54ee2-81b1-4942-b0f4-d977d8f15b29.json,artist_d9747359-db30-43f9-82cd-0d9566114658.json,NF,jaah_14,Dinah
King Oliver's Creole Jazz Band,Dippermouth Blues,NF,NF,work_b555862e-abbc-3022-8699-4aeee2688891.json,recording_8fecd84b-8d9e-43c7-865e-4e3e93292260.json,release_ac16de88-7cfa-4b0b-b171-1ff03936137e.json,artist_8fecd84b-8d9e-43c7-865e-4e3e93292260.json,NF,jaah_55,Dippermouth Blues
